"country";"year";"population";"gdp";"carbon_intensity_elec";"coal_electricity";"coal_production";"electricity_demand";"electricity_generation";"energy_cons_change_pct";"energy_per_gdp";"fossil_electricity";"gas_electricity";"gas_production";"greenhouse_gas_emissions";"hydro_electricity";"net_elec_imports";"nuclear_consumption";"nuclear_electricity";"oil_electricity";"oil_production";"other_renewable_electricity";"primary_energy_consumption";"renewables_electricity";"solar_electricity";"wind_electricity"
"Switzerland";2016;8.372902;508.579282944;43.044;0;0;65.02;61.1;-5.944;0.622;2.14;0.86;0;2.63;34.62;3.92;54.717;21.15;1.28;0;1.75;316.121;37.81;1.33;0.11
"Switzerland";2017;8.451688;517.730729984;43.059;0;0;65.7;60.15;0.23;0.612;2.01;0.72;406.822;2.59;34.09;5.55;52.417;20.38;1.29;1376.283;1.86;316.847;37.76;1.68;0.13
"Switzerland";2018;8.514431;531.971145728;39.674;0;53.117;64.7;66.29;1.562;0.605;1.9;0.62;0.104;2.63;34.99;-1.59;61.983;25.51;1.28;33.76;1.82;321.795;38.88;1.95;0.12
"Switzerland";2019;8.575593;349.008592896;38.685;0;27.196;64.31;70.57;4.349;0.899;1.9;0.61;22.354;2.73;38.04;-6.26;63.945;26.42;1.29;0;1.88;335.79;42.25;2.18;0.15
"Switzerland";2020;8.638609;495.886106624;39.86;0;0;62.93;68.49;-7.987;0.622;1.87;0.62;0;2.73;37.87;-5.56;57.939;24.02;1.25;41.457;1.99;308.972;42.6;2.6;0.14
"Switzerland";2021;8.691409;473.234341888;41.521;0;0;65.76;63.1;-3.322;1.067;1.72;0.5;0;2.62;36.96;2.66;46.528;19.36;1.22;26.235;2.07;298.709;42.02;2.84;0.15
"Switzerland";2022;8.740471;477.66945792;41.279;0;0;65.2;62.26;-2.413;0.46;1.72;0.5;111.164;2.57;30.48;2.94;57.824;23.95;1.22;303.716;2.07;291.501;36.59;3.87;0.17
"Syria";2000;16.307659;125.737189376;528.452;0;0;23.9;23.9;-3.556;1.732;20.68;9.18;53.722;12.63;3.2;0;0;0;11.5;326.76;0.02;217.777;3.22;0;0
"Syria";2001;16.727949;125.80278272;528.436;0;0;25.32;25.32;-1.18;1.711;21.92;9.73;55.042;13.38;3.38;0;0;0;12.19;347.753;0.02;215.206;3.4;0;0
"Syria";2002;17.164026;128.537526272;553.039;0;0;26.49;26.49;8.234;1.812;24.03;10.67;60.885;14.65;2.43;0;0;0;13.36;380.766;0.03;232.927;2.46;0;0
"Syria";2003;17.611356;121.572827136;549.749;0;0;27.69;27.94;-2.889;1.861;25.18;11.18;64.561;15.36;2.73;-0.25;0;0;14;366.927;0.03;226.197;2.76;0;0
"Syria";2004;18.08401;125.6093696;527.303;0;0;29.85;30.4;11.25;2.003;26.24;11.65;59.377;16.03;4.13;-0.55;0;0;14.59;273.185;0.03;251.643;4.16;0;0
"Syria";2005;18.583556;129.115660288;530.976;0;0;32.42;33.09;12.979;2.202;28.78;12.78;57.493;17.57;4.28;-0.67;0;0;16;251.985;0.03;284.303;4.31;0;0
"Syria";2006;19.432012;131.435757568;541.95;0;0;34.5;35.28;4.215;2.254;31.34;13.91;58.906;19.12;3.91;-0.78;0;0;17.43;236.348;0.03;296.287;3.94;0;0
"Syria";2007;20.703;134.655729664;537.514;0;0;36.93;36.52;3.17;2.27;33.05;17.11;56.55;19.63;3.44;0.41;0;0;15.94;226.503;0.03;305.68;3.47;0;0
"Syria";2008;21.47406;136.279523328;549.561;0;0;38.7;38.74;1.502;2.277;35.87;18.57;55.607;21.29;2.84;-0.04;0;0;17.3;228.285;0.03;310.272;2.87;0;0
"Syria";2009;21.827222;139.55923968;551.555;0;0;40.76;40.83;-6.42;2.08;38.95;22.8;61.357;22.52;1.85;-0.07;0;0;16.15;224.766;0.03;290.352;1.88;0;0
"Syria";2010;22.337558;139.183456256;543.503;0.28;0;43.44;43.79;3.489;2.159;41.19;24.48;84.259;23.8;2.57;-0.35;0;0;16.43;215.5;0.03;300.483;2.6;0;0
"Syria";2011;22.730734;125.945634816;526.422;0.23;0;39.26;39.55;-9.477;2.16;36.27;22.31;74.175;20.82;3.25;-0.29;0;0;13.73;197.117;0.03;272.005;3.28;0;0
"Syria";2012;22.605582;98.61894144;518.697;0.19;0;33.16;33.16;-22.723;2.131;29.94;18.42;60.791;17.2;3.2;0;0;0;11.33;93.957;0.02;210.197;3.22;0;0
"Syria";2013;21.49583;80.675889152;503.361;0.13;0;23.27;23.8;-26.601;1.912;20.82;12.81;49.952;11.98;2.97;-0.53;0;0;7.88;31.244;0.01;154.282;2.98;0;0
"Syria";2014;20.072232;66.107252736;508.458;0.11;0;19.96;20.1;-11.181;2.073;17.77;10.93;46.182;10.22;2.32;-0.14;0;0;6.73;16.979;0.01;137.033;2.33;0;0
"Syria";2015;19.205178;54.829457408;557.783;0.11;0;16.7;16.96;-10.968;2.225;16.54;10.17;40.528;9.46;0.41;-0.26;0;0;6.26;13.931;0.01;122.003;0.42;0;0
"Syria";2016;18.964252;53.942173696;541.909;0.1;0;17.11;17.18;-2.577;2.203;16.25;10;35.344;9.31;0.92;-0.07;0;0;6.15;12.808;0.01;118.859;0.93;0;0
"Syria";2017;18.98337;55.368777728;547.756;0.11;0;16.84;17.38;0.618;2.16;16.62;10.22;34.873;9.52;0.75;-0.54;0;0;6.29;12.547;0.01;119.593;0.76;0;0
"Syria";2018;19.333464;56.71061504;547.258;0.1;19.696;16.6;17.14;17.045;2.468;16.38;10.08;34.684;9.38;0.75;-0.54;0;0;6.2;12.224;0.01;139.978;0.76;0;0
"Syria";2019;20.098252;330.667819008;540.964;0.09;6.875;16.25;16.6;-11.626;1.028;15.84;10.2;33.27;8.98;0.75;-0.35;0;0;5.55;17.568;0.01;123.704;0.76;0;0
"Syria";2020;20.772602;240.930471936;539.241;0.09;19.3;15.48;15.8;-6.556;1.24;15.04;9.68;29.217;8.52;0.75;-0.32;0;0;5.27;22.843;0.01;115.594;0.76;0;0
"Syria";2021;21.324366;125.945634816;541.169;0.09;28.83;16.44;16.76;1.595;3.177;16;10.3;30.754;9.07;0.75;-0.32;0;0;5.61;53.48;0.01;117.438;0.76;0;0
"Syria";2022;22.125242;1586.14683648;517.123;0.98;2303.685;NA;41.156;61.357;1.105;827.77;1296.44;30.681;646.97;0;-57.67;0;0;0.18;53.077;1.2;36.047;35.4;2.15;31.95
"Taiwan";2000;22.19474;590.04551168;571.041;87.54;0.63;180.53;180.53;6.361;1.728;136.45;17.76;9.219;103.09;4.56;0;109.252;38.5;31.15;0.624;1.02;1019.305;5.58;0;0
"Taiwan";2001;22.333124;580.535844864;584.44;95.81;0;184.45;184.45;3.106;1.81;142.58;20.67;8.805;107.8;5.09;0;100.039;35.49;26.1;0.664;1.28;1050.969;6.38;0;0.01
"Taiwan";2002;22.469622;610.7234304;582.484;103.73;0;195.25;195.25;4.359;1.796;151.34;26.45;9.634;113.73;2.78;0;110.784;39.55;21.16;0.637;1.56;1096.776;4.36;0;0.02
"Taiwan";2003;22.593682;633.632587776;592.67;113.41;0;205.19;205.19;4.492;1.809;161.52;28.61;8.598;121.61;3.03;0;108.233;38.89;19.5;0.643;1.73;1146.048;4.78;0;0.02
"Taiwan";2004;22.703098;672.47177728;588.859;116.43;0;215.06;215.06;4.232;1.776;170.52;36.49;8.805;126.64;3.21;0;109.199;39.49;17.6;0.555;1.81;1194.548;5.05;0;0.03
"Taiwan";2005;22.796312;706.377285632;588.84;121.2;0;223.66;223.66;1.314;1.713;177.72;39.26;8.287;131.7;4.07;0;109.832;39.97;17.26;0.39;1.81;1210.244;5.97;0;0.09
"Taiwan";2006;22.874972;743.466663936;593.343;125.17;0;231.62;231.62;2.641;1.671;185.57;40.45;4.454;137.43;4.09;0;108.864;39.87;19.95;0.287;1.81;1242.206;6.18;0;0.28
"Taiwan";2007;22.942314;789.09210624;591.204;129.63;0;239.19;239.19;4.197;1.64;191.94;45.42;3.936;141.41;4.42;0;109.998;40.54;16.89;0.219;1.85;1294.336;6.71;0;0.44
"Taiwan";2008;22.998324;791.83151104;581.91;123.28;0;234.83;234.83;-3.301;1.581;187.32;48.92;3.211;136.65;4.31;0;110.09;40.83;15.12;0.2;1.78;1251.61;6.68;0;0.59
"Taiwan";2009;23.044086;776.672313344;577.005;121.77;0;226.74;226.74;-2.654;1.569;178.9;47.69;3.211;130.83;3.75;0;111.405;41.57;9.44;0.199;1.72;1218.387;6.27;0.01;0.79
"Taiwan";2010;23.083086;856.202805248;572.951;123.39;0;244;244;7.214;1.526;195.32;60.74;2.693;139.8;4.19;0;110.875;41.63;11.19;0.178;1.81;1306.276;7.05;0.02;1.03
"Taiwan";2011;23.143076;885.618245632;571.188;125.51;0;249.27;249.27;-0.48;1.468;199.79;64.73;3.004;142.38;4;0;111.491;42.12;9.55;0.144;1.81;1300.001;7.36;0.06;1.49
"Taiwan";2012;23.234064;903.889158144;567.554;123.46;0;247.43;247.43;-0.913;1.425;197.97;66.84;4.113;140.43;5.67;0;106.356;40.42;7.67;0.145;1.8;1288.127;9.04;0.16;1.41
"Taiwan";2013;23.330332;923.794866176;562.392;122.49;0;249.15;249.15;2.145;1.424;198.31;68.96;3.553;140.12;5.42;0;108.899;41.64;6.86;0.145;1.82;1315.755;9.2;0.32;1.64
"Taiwan";2014;23.422504;960.94584832;564.242;124.47;0;256.84;256.84;2.222;1.4;206.22;73.67;3.532;144.92;4.32;0;110.196;42.39;8.08;0.145;1.88;1344.988;8.23;0.53;1.5
"Taiwan";2015;23.512136;967.87693568;569.989;118.13;0;255.11;255.11;-0.093;1.388;209.88;79.66;3.481;145.41;4.47;0;94.247;36.47;12.09;0.145;1.91;1343.74;8.76;0.85;1.53
"Taiwan";2016;23.594476;981.422637056;578.084;122.2;0;260.81;260.81;0.669;1.378;218.14;83.96;2.994;150.77;6.56;0;81.334;31.66;11.98;0.145;1.88;1352.724;11.01;1.11;1.46
"Taiwan";2017;23.665028;1013.917548544;602.105;128.91;422.401;266.93;266.93;-0.144;1.332;233.81;92.1;46.182;160.72;5.45;0;57.321;22.45;12.8;0.133;1.83;1350.777;10.67;1.67;1.72
"Taiwan";2018;23.726186;1041.749573632;591.226;132.29;0;272.18;272.18;1.36;1.314;233.66;93.13;19.135;160.92;4.48;0;70.271;27.68;8.24;0;1.94;1369.142;10.84;2.71;1.71
"Taiwan";2019;23.777742;903.889158144;571.444;127.45;16.383;270.98;270.98;-1.796;0.799;225.25;91.9;29.217;154.85;5.54;0;81.761;32.32;5.9;0;1.96;1344.559;13.41;4.02;1.89
"Taiwan";2020;23.821468;1045.205417984;569.762;126.89;18.364;276.8;276.8;-2.802;1.597;232;100.66;188.995;157.71;3.02;0;79.235;31.44;4.45;10.979;1.96;1306.886;13.36;6.07;2.31
"Taiwan";2021;23.859904;428.683493376;573.29;129.85;12.721;287.76;287.76;5.871;1.123;244.33;109.11;350.476;164.97;3.47;0;69.774;27.79;5.37;26.669;1.99;1383.62;15.64;7.97;2.21
"Taiwan";2022;23.893396;1155.016556544;560.978;122.04;5.674;285.02;285.02;-3.974;1.329;239.28;112.75;149.697;159.89;5.83;0;59.43;23.76;4.49;110.022;1.96;1328.629;21.98;10.69;3.5
"Tanzania";2000;34.463704;38.757965824;82.305;0;0.598;2.48;2.43;2.421;0.451;0.17;0;0;0.2;2.12;0.05;0;0;0.17;0;0.14;17.487;2.26;0;0
"Tanzania";2001;35.414464;42.17964544;47.794;0;0.587;2.79;2.72;15.187;0.478;0.08;0;0;0.13;2.58;0.07;0;0;0.08;0;0.06;20.143;2.64;0;0
"Tanzania";2002;36.353528;46.307549184;46.263;0;0.598;2.89;2.81;10.029;0.479;0.1;0;0;0.13;2.69;0.08;0;0;0.1;0;0.02;22.163;2.71;0;0
"Tanzania";2003;37.333916;50.559131648;45.802;0;0.412;2.71;2.62;1.068;0.443;0.08;0;0;0.12;2.52;0.09;0;0;0.08;0;0.02;22.4;2.54;0;0
"Tanzania";2004;38.360884;55.646048256;126.761;0;0.491;2.95;2.84;21.91;0.491;0.39;0;1.29;0.36;2.33;0.11;38.922;0;0.39;0;0.12;27.307;2.45;0;0
"Tanzania";2005;39.439508;60.800811008;303.207;0;0.233;3.5;3.43;5.596;0.474;1.3;0;4.422;1.04;1.76;0.07;18.19;0;1.3;0;0.37;28.836;2.13;0;0
"Tanzania";2006;40.562056;65.321259008;350.453;0;0.135;3.48;3.31;2.881;0.454;1.47;0;5.467;1.16;1.42;0.17;0;0;1.47;0;0.42;29.666;1.84;0;0
"Tanzania";2007;41.7165;72.74237952;243.842;0;0.205;4.18;4.06;8.28;0.442;1.22;0;5.748;0.99;2.5;0.12;0;0;1.22;0;0.34;32.123;2.84;0;0
"Tanzania";2008;42.870888;78.843625472;244.131;0;0.115;4.31;4.26;4.285;0.425;1.28;0;6.081;1.04;2.62;0.05;0;0;1.28;0;0.36;33.499;2.98;0;0
"Tanzania";2009;43.95794;85.283995648;274.678;0;0;4.72;4.66;-0.83;0.39;1.6;0;7.137;1.28;2.61;0.06;0;0;1.6;0;0.45;33.221;3.06;0;0
"Tanzania";2010;45.110532;93.138952192;293.204;0;0.001;5.21;5.15;15.005;0.41;1.87;0;8.46;1.51;2.67;0.06;0;0;1.87;0;0.6;38.206;3.28;0.01;0
"Tanzania";2011;46.416032;103.207059456;387.226;0;0.609;5.06;5.01;1.871;0.377;2.53;0;5.423;1.94;1.97;0.05;0;0;2.53;0;0.5;38.92;2.48;0.01;0
"Tanzania";2012;47.786136;108.488548352;435.101;0;0.594;5.53;5.47;20.125;0.431;3.16;0;6.291;2.38;1.75;0.06;0;0;3.16;0;0.55;46.753;2.31;0.01;0
"Tanzania";2013;49.253648;116.367294464;455.806;0;0.64;5.83;5.77;4.421;0.42;3.53;0;7.05;2.63;1.7;0.06;0;0;3.53;0;0.53;48.82;2.24;0.01;0
"Tanzania";2014;50.814552;124.481503232;371.711;0;1.857;6.14;6.08;4.615;0.41;2.97;0;5.965;2.26;2.56;0.06;0;0;2.97;0;0.53;51.073;3.11;0.02;0
"Tanzania";2015;52.542824;133.1462144;426.829;0;1.94;6.63;6.56;3.105;0.395;3.69;0;11.93;2.8;2.09;0.07;0;0;3.69;0;0.76;52.659;2.87;0.02;0
"Tanzania";2016;54.401804;141.908852736;417.504;0;2.084;7.07;6.97;9.731;0.407;3.82;0;16.299;2.91;2.34;0.1;0;0;3.82;0;0.78;57.783;3.15;0.03;0
"Tanzania";2017;56.26704;151.520329728;419.401;0;0.585;7.12;7.01;-9.287;0.346;3.85;0;108.434;2.94;2.33;0.11;0;0;3.85;1.166;0.79;52.417;3.16;0.04;0
"Tanzania";2018;58.090444;162.0525056;400.277;0;0;7.34;7.22;7.377;0.347;4.43;1.82;107.377;2.89;2.21;0.12;0;0;2.61;0;0.53;56.284;2.79;0.05;0
"Tanzania";2019;59.872584;292.53353472;388.669;0;0;7.7;7.59;1.72;1.271;4.52;1.86;11.92;2.95;2.48;0.11;0;0;2.66;40.717;0.54;57.252;3.07;0.05;0
"Tanzania";2020;61.70452;349.008592896;354.557;0;0;8.12;8.01;-1.536;0.561;4.3;1.77;187.467;2.84;3.14;0.11;0;0;2.53;183.926;0.52;56.372;3.71;0.05;0
"Tanzania";2021;63.588332;219.648868352;366.748;0;0;8.3;8.18;2.355;1.118;4.57;1.88;0;3;3;0.12;0;0;2.69;0;0.55;57.7;3.61;0.06;0
"Thailand";2000;63.066604;595.846889472;541.89;16.98;60.29;92.34;89.52;3.687;1.245;83.14;57.01;208.95;48.51;5.89;2.82;0;0;9.15;82.929;0.49;741.95;6.38;0;0
"Thailand";2001;63.649892;612.46734336;530.032;19.17;65.604;98.44;95.73;5.462;1.278;88.97;67.28;203.245;50.74;6.17;2.71;0;0;2.52;90.502;0.59;782.477;6.76;0;0
"Thailand";2002;64.222576;645.971836928;516.932;17.98;66.167;104.2;101.58;8.406;1.313;93.51;73.55;212.444;52.51;7.37;2.62;0;0;1.98;99.432;0.7;848.256;8.07;0;0
"Thailand";2003;64.77696;688.026353664;515.691;18.07;61.099;111.25;108.98;7.527;1.326;100.62;80.2;222.179;56.2;7.21;2.27;0;0;2.35;116.089;1.15;912.103;8.36;0;0
"Thailand";2004;65.311164;726.679355392;526.433;19.19;65.247;120.21;117.09;8.566;1.363;109.46;84.91;231.476;61.64;5.9;3.12;0;0;5.36;113.606;1.73;990.232;7.63;0;0
"Thailand";2005;65.82136;752.297639936;529.431;19.39;69.579;126.87;123;3.171;1.358;115.58;88.84;245.177;65.12;5.67;3.87;0;0;7.35;138.73;1.75;1021.629;7.42;0;0
"Thailand";2006;66.319528;784.687300608;528.438;23.04;62.061;133.8;129.23;2.137;1.33;119.41;88.94;251.703;68.29;7.95;4.57;0;0;7.43;151.061;1.87;1043.465;9.82;0;0
"Thailand";2007;66.826752;822.07506432;533.142;28.54;57.13;136.05;132.31;3.429;1.313;122.12;90.81;269.032;70.54;7.96;3.74;0;0;2.77;159.346;2.23;1079.243;10.19;0;0
"Thailand";2008;67.32824;830.943461376;533.729;28.83;55.746;138.2;136.38;-0.013;1.299;127.43;97.65;297.979;72.79;6.95;1.82;0;0;0.95;168.272;2;1079.098;8.95;0;0
"Thailand";2009;67.813656;820.031258624;530.252;27.94;54.838;138.33;137.18;2.711;1.352;128.09;99.69;293.897;72.74;6.97;1.15;0;0;0.46;174.302;2.11;1108.353;9.09;0.01;0
"Thailand";2010;68.270488;876.003852288;530.907;28.35;57.568;156.23;150.29;6.559;1.348;141.72;112.8;337.151;79.79;5.35;5.94;0;0;0.57;177.122;3.2;1181.046;8.57;0.02;0
"Thailand";2011;68.712848;877.82129664;527.797;30.37;69.689;156.58;147.14;2.653;1.381;135.31;103.67;338.039;77.66;7.93;9.44;0;0;1.27;183.926;3.81;1212.376;11.83;0.09;0
"Thailand";2012;69.157024;941.351305216;524.785;32;55.276;165.77;157.15;7.34;1.382;143.73;110.47;384.499;82.47;8.43;8.62;0;0;1.26;200.867;4.35;1301.363;13.42;0.5;0.14
"Thailand";2013;69.5786;967.12425472;532.063;33.61;54.447;171.4;160.62;0.565;1.353;148.29;113.33;389.347;85.46;5.41;10.78;0;0;1.35;198.81;5.35;1308.713;12.33;1.26;0.31
"Thailand";2014;69.960944;975.956344832;532.159;35.15;53.644;173.13;162.94;3.23;1.384;149.26;112.55;390.92;86.71;5.16;10.19;0;0;1.56;196.395;6.28;1350.987;13.68;1.93;0.31
"Thailand";2015;70.294408;1004.624871424;526.6;32.34;44.877;178.88;166.73;2.304;1.376;153.4;120.2;374.773;87.8;3.76;12.15;0;0;0.86;204.667;6.86;1382.112;13.33;2.38;0.33
"Thailand";2016;70.607032;1037.065846784;527.592;36.71;50.069;196.16;177.77;2.079;1.36;162;124.8;372.737;93.79;3.54;18.39;0;0;0.49;210.827;8.51;1410.84;15.77;3.38;0.34
"Thailand";2017;70.898208;1079.232954368;517.52;36.82;47.747;205.11;181.79;1.835;1.331;161.88;124.72;359.465;94.08;4.69;23.32;0;0;0.34;204.257;9.57;1436.728;19.91;4.54;1.11
"Thailand";2018;71.127808;1124.031922176;504.833;36.74;43.68;207.68;182.1;3.143;1.318;156.26;119.34;347.281;91.93;7.6;25.58;0;0;0.18;197.324;12.06;1481.883;25.84;4.54;1.64
"Thailand";2019;71.307768;2036.566851584;500.551;36.68;41.072;213.27;190.61;0.052;0.854;162.59;124.76;357.727;95.41;6.31;22.66;0;0;1.15;196.868;12.89;1482.659;28.02;5.15;3.67
"Thailand";2020;71.475664;1455.579594752;508.871;37.44;38.172;206.17;179.24;-6.968;1.155;153.95;115.78;327.016;91.21;4.54;26.93;0;0;0.73;176.035;12.5;1379.344;25.29;5.03;3.22
